metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1788335423,0.852500,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788335423,0.699000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
checks,1788335423,1.000000,Product detail status is 200,,,,,,,,default,,,,,,,
checks,1788335423,0.000000,Product price is number (Detect BUG #3: string on even IDs),,,,,,,,default,,,,,,,
vus,1788335423,4.000000,,,,,,,,,,,,,,,,
vus_max,1788335423,50.000000,,,,,,,,,,,,,,,,
http_reqs,1788335423,1.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_duration,1788335423,1.300800,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_blocked,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_connecting,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_tls_handshaking,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_sending,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_waiting,1788335423,0.716300,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788335423,0.584500,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788335423,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
checks,1788335423,1.000000,Product detail status is 200,,,,,,,,default,,,,,,,
checks,1788335423,0.000000,Product price is number (Detect BUG #3: string on even IDs),,,,,,,,default,,,,,,,
vus,1788335424,4.000000,,,,,,,,,,,,,,,,
vus_max,1788335424,50.000000,,,,,,,,,,,,,,,,
http_reqs,1788335424,1.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_duration,1788335424,1.297600,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_blocked,1788335424,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_connecting,1788335424,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_tls_handshaking,1788335424,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_sending,1788335424,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_waiting,1788335424,0.584000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_receiving,1788335424,0.713600,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_failed,1788335424,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
checks,1788335424,1.000000,Product list status is 200,,,,,,,,default,,,,,,,
checks,1788335424,1.000000,Product list is array,,,,,,,,default,,,,,,,
http_reqs,1788335424,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_duration,1788335424,1.736700,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_blocked,1788335424,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_connecting,1788335424,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_tls_handshaking,1788335424,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_sending,1788335424,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_waiting,1788335424,0.755200,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_receiving,1788335424,0.981500,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_failed,1788335424,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
checks,1788335424,1.000000,Coupon endpoint responds,,,,,,,,default,,,,,,,
checks,1788335424,1.000000,Coupon discount valid (Detect BUG #1: negative percent discount),,,,,,,,default,,,,,,,
http_reqs,1788335425,1.000000,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_duration,1788335425,1.514500,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_blocked,1788335425,0.375800,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_connecting,1788335425,0.375800,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_tls_handshaking,1788335425,0.000000,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_sending,1788335425,0.000000,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_waiting,1788335425,1.514500,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_receiving,1788335425,0.000000,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
http_req_failed,1788335425,1.000000,,,1401,false,,POST,01_Login,HTTP/1.1,default,,401,,,01_Login,,
checks,1788335425,0.000000,Login status is 200,,,,,,,,default,,,,,,,
checks,1788335425,0.000000,Login returns token,,,,,,,,default,,,,,,,
checks,1788335425,1.000000,Login account not locked (not 403),,,,,,,,default,,,,,,,
http_reqs,1788335425,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_duration,1788335425,1.152100,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_blocked,1788335425,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_connecting,1788335425,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_tls_handshaking,1788335425,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_sending,1788335425,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_waiting,1788335425,1.152100,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_receiving,1788335425,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_failed,1788335425,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
checks,1788335425,1.000000,Coupon endpoint responds,,,,,,,,default,,,,,,,
checks,1788335425,1.000000,Coupon discount valid (Detect BUG #1: negative percent discount),,,,,,,,default,,,,,,,
vus,1788335425,5.000000,,,,,,,,,,,,,,,,
vus_max,1788335425,50.000000,,,,,,,,,,,,,,,,
vus,1788335426,5.000000,,,,,,,,,,,,,,,,
vus_max,1788335426,50.000000,,,,,,,,,,,,,,,,
