metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1788336404,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_tls_handshaking,1788336404,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_sending,1788336404,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_waiting,1788336404,0.765400,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_receiving,1788336404,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_failed,1788336404,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_reqs,1788336404,1.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_duration,1788336404,0.974700,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_blocked,1788336404,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_connecting,1788336404,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_tls_handshaking,1788336404,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_sending,1788336404,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_waiting,1788336404,0.513100,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788336404,0.461600,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788336404,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
vus,1788336405,2.000000,,,,,,,,,,,,,,,,
vus_max,1788336405,30.000000,,,,,,,,,,,,,,,,
http_reqs,1788336405,1.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_duration,1788336405,0.529100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_blocked,1788336405,0.513400,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_connecting,1788336405,0.513400,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_tls_handshaking,1788336405,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_sending,1788336405,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_waiting,1788336405,0.529100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_receiving,1788336405,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_failed,1788336405,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_reqs,1788336405,1.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_duration,1788336405,5.101800,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_blocked,1788336405,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_connecting,1788336405,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_tls_handshaking,1788336405,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_sending,1788336405,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_waiting,1788336405,4.107400,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_receiving,1788336405,0.994400,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_failed,1788336405,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
vus,1788336406,3.000000,,,,,,,,,,,,,,,,
vus_max,1788336406,30.000000,,,,,,,,,,,,,,,,
http_reqs,1788336406,1.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_duration,1788336406,1.007300,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_blocked,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_connecting,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_tls_handshaking,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_sending,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_waiting,1788336406,1.007300,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_receiving,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_failed,1788336406,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_reqs,1788336406,1.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_duration,1788336406,0.504700,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_blocked,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_connecting,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_tls_handshaking,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_sending,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_waiting,1788336406,0.504700,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788336406,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
vus,1788336407,3.000000,,,,,,,,,,,,,,,,
vus_max,1788336407,30.000000,,,,,,,,,,,,,,,,
http_reqs,1788336407,1.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_duration,1788336407,0.503400,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_blocked,1788336407,0.321100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_connecting,1788336407,0.321100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_tls_handshaking,1788336407,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_sending,1788336407,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_waiting,1788336407,0.503400,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_receiving,1788336407,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_failed,1788336407,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_reqs,1788336407,1.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_duration,1788336407,6.166900,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_blocked,1788336407,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_connecting,1788336407,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_tls_handshaking,1788336407,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_sending,1788336407,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_waiting,1788336407,5.335000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_receiving,1788336407,0.831900,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_failed,1788336407,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
vus,1788336408,4.000000,,,,,,,,,,,,,,,,
vus_max,1788336408,30.000000,,,,,,,,,,,,,,,,
http_reqs,1788336408,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_duration,1788336408,1.021000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_blocked,1788336408,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_connecting,1788336408,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_tls_handshaking,1788336408,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_sending,1788336408,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_waiting,1788336408,1.021000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_receiving,1788336408,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_failed,1788336408,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_reqs,1788336408,1.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_duration,1788336408,1.728500,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_blocked,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_connecting,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_tls_handshaking,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_sending,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_waiting,1788336408,1.728500,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_receiving,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_req_failed,1788336408,0.000000,,,,true,,GET,07_MyOrders,HTTP/1.1,default,,200,,,07_MyOrders,,
http_reqs,1788336408,1.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_duration,1788336408,0.705000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_blocked,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_connecting,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_tls_handshaking,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_sending,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_waiting,1788336408,0.705000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_receiving,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_failed,1788336408,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_reqs,1788336408,1.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_duration,1788336408,1.416100,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_blocked,1788336408,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_connecting,1788336408,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_tls_handshaking,1788336408,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_sending,1788336408,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_waiting,1788336408,0.778400,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788336408,0.637700,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788336408,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
vus,1788336409,4.000000,,,,,,,,,,,,,,,,
vus_max,1788336409,30.000000,,,,,,,,,,,,,,,,
http_reqs,1788336409,1.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_duration,1788336409,1.530700,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_blocked,1788336409,0.992100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_connecting,1788336409,0.992100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_tls_handshaking,1788336409,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_sending,1788336409,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_waiting,1788336409,1.530700,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_receiving,1788336409,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_failed,1788336409,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_reqs,1788336409,1.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_duration,1788336409,5.902600,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_blocked,1788336409,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_connecting,1788336409,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_tls_handshaking,1788336409,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_sending,1788336409,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_waiting,1788336409,5.275800,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_receiving,1788336409,0.626800,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
http_req_failed,1788336409,0.000000,,,,true,,POST,05_Checkout,HTTP/1.1,default,,200,,,05_Checkout,,
vus,1788336410,5.000000,,,,,,,,,,,,,,,,
vus_max,1788336410,30.000000,,,,,,,,,,,,,,,,
data_sent,1788336410,1719.000000,,,,,,,,,default,,,,,,,
data_received,1788336410,18237.000000,,,,,,,,,default,,,,,,,
iteration_duration,1788336410,9022.996400,,,,,,,,,default,,,,,,,
iterations,1788336410,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1788336410,1.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_duration,1788336410,1.704800,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_blocked,1788336410,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_connecting,1788336410,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_tls_handshaking,1788336410,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_sending,1788336410,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_waiting,1788336410,0.843700,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_receiving,1788336410,0.861100,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_req_failed,1788336410,0.000000,,,,true,,POST,01_Login,HTTP/1.1,default,,200,,,01_Login,,
http_reqs,1788336410,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_duration,1788336410,1.341200,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_blocked,1788336410,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
